StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,YahooSalary,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPosition,DraftKingsPosition,YahooPosition,OpponentRank,OpponentPositionRank,GlobalTeamID,FantasyDraftSalary,FantasyDraftPosition,GameID,OpponentID,Opponent,Day,DateTime,HomeOrAway,IsGameOver,GlobalGameID,GlobalOpponentID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
1083289,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,1239,1062,1062,1,Scrambled,Scrambled,2023-02-27T00:00:00,Scrambled,PG,PG,PG,0,0,20000002,NA,Scrambled,19216,7,PHI,2023-03-17T00:00:00,2023-03-17T19:00:00,HOME,TRUE,20019216,20000007,2023-03-17T21:26:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1081904,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,1239,1062,1062,1,Scrambled,Scrambled,2023-02-27T00:00:00,Scrambled,PG,PG,PG,0,0,20000002,NA,Scrambled,19197,12,CLE,2023-03-14T00:00:00,2023-03-14T19:00:00,HOME,TRUE,20019197,20000012,2023-03-14T21:37:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1080929,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,1239,1062,1062,1,Scrambled,Scrambled,2023-02-27T00:00:00,Scrambled,PG,PG,PG,0,0,20000002,NA,Scrambled,19184,12,CLE,2023-03-12T00:00:00,2023-03-12T17:00:00,HOME,TRUE,20019184,20000012,2023-03-12T19:38:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1080391,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,1239,1062,1062,1,Scrambled,Scrambled,2023-02-27T00:00:00,Scrambled,PG,PG,PG,3,3,20000002,NA,Scrambled,19176,17,UTA,2023-03-11T00:00:00,2023-03-11T19:00:00,HOME,TRUE,20019176,20000017,2023-03-11T21:20:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1079375,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,1239,1062,1062,1,Scrambled,Scrambled,2023-02-27T00:00:00,Scrambled,PG,PG,PG,4,3,20000002,NA,Scrambled,19161,14,DET,2023-03-09T00:00:00,2023-03-09T19:00:00,AWAY,TRUE,20019161,20000014,2023-03-09T21:28:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1078506,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,1239,1062,1062,1,Scrambled,Scrambled,2023-02-27T00:00:00,Scrambled,PG,PG,PG,1,3,20000002,NA,Scrambled,19149,6,NY,2023-03-07T00:00:00,2023-03-07T19:30:00,AWAY,TRUE,20019149,20000006,2023-03-07T22:04:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1077441,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,1239,1062,1062,1,Scrambled,Scrambled,2023-02-27T00:00:00,Scrambled,PG,PG,PG,1,2,20000002,NA,Scrambled,19134,8,BKN,2023-03-05T00:00:00,2023-03-05T18:00:00,AWAY,TRUE,20019134,20000008,2023-03-05T20:29:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1076342,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,1239,1062,1062,1,Scrambled,Scrambled,2023-02-27T00:00:00,Scrambled,PG,PG,PG,2,3,20000002,NA,Scrambled,19115,5,ORL,2023-03-03T00:00:00,2023-03-03T19:00:00,HOME,TRUE,20019115,20000005,2023-03-03T21:42:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1075369,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,1239,1062,1062,1,Scrambled,Scrambled,2023-02-27T00:00:00,Scrambled,PG,PG,PG,1,2,20000002,NA,Scrambled,19103,29,PHO,2023-03-01T00:00:00,2023-03-01T19:00:00,HOME,TRUE,20019103,20000029,2023-03-01T21:28:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1074373,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3646,3646,3646,16,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,3,3,20000002,NA,Scrambled,19089,14,DET,2023-02-27T00:00:00,2023-02-27T19:00:00,HOME,TRUE,20019089,20000014,2023-03-02T04:00:11,1,3.5,3,21,0.8,1.1,23.6,35.4,0,0.3,0,0.8,0.9,30.3,0,0.1,0,0,0.8,0.8,0,3.5,2,0.6,0,0,0.6,0.4,2.3,1.2,33.5,10.6,13.8,0,0,12.3,10.8,3.5,11.9,3.5,1.8,0,0,11.9,TRUE,TRUE,Scrambled
1073375,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3717,3682,3682,15,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,0,0,20000002,NA,Scrambled,19074,4,MIA,2023-02-25T00:00:00,2023-02-25T19:00:00,HOME,TRUE,20019074,20000004,2023-02-28T04:00:11,1,14.1,14,19,0.8,2.8,3.4,12.9,0.1,0.8,2.1,0.6,2,11,0.3,0.6,14.2,0.1,0.8,0.9,0.3,2.1,1.2,1.6,0,0,0.9,0.1,2.4,3,14,1.1,18,0,0,2.8,11.6,14.1,16.9,14.1,0.6,0.1,0,16.9,TRUE,TRUE,Scrambled
1072856,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3646,3894,3894,15,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,3,3,20000002,NA,Scrambled,19067,16,MIN,2023-02-24T00:00:00,2023-02-24T20:00:00,AWAY,TRUE,20019067,20000016,2023-02-27T04:00:11,1,20.2,14,13,1.4,2.6,18.5,23.6,0.8,1.5,17.7,0.6,1.1,19.7,0.6,0.6,35.4,0.3,1,1.3,0.6,2.5,1.6,1,0.3,0,0.4,0.1,11.3,2.9,24.6,12.9,11.6,0.3,0,1.4,3.4,20.9,22.3,20.9,1.3,0.1,0,22.3,TRUE,TRUE,Scrambled
1069396,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3505,3682,3682,15,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,11,3,20000002,NA,Scrambled,19044,24,SA,2023-02-15T00:00:00,2023-02-15T19:00:00,HOME,TRUE,20019044,20000024,2023-02-18T04:00:10,1,19.6,13,18,1.3,3.3,13.6,16.4,0.6,1.4,16.1,0.6,1.9,11.8,0.4,0.4,35.4,0.4,1.1,1.5,0.9,2.2,1.6,1.3,0.1,0,0.5,0.4,3.5,3.4,18,3.3,14.3,0.1,0,1.6,11.1,20,23,20,0,0.1,0.1,22.5,TRUE,TRUE,Scrambled
1068864,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3398,3682,3682,14,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,3,2,20000002,NA,Scrambled,19029,3,ATL,2023-02-13T00:00:00,2023-02-13T19:00:00,HOME,TRUE,20019029,20000003,2023-02-16T04:00:16,1,19.7,15,0,1.5,2.4,22.4,27.9,0.8,1.1,23.6,0.8,1.3,21.2,0,0,0,0.1,0.6,0.8,0.5,1.5,1.1,1.9,0,0,0.5,0,10.6,2.4,27.9,12.8,15.9,0,0,2.2,3,19.7,22.1,19.7,0.6,0.1,0,22.1,TRUE,TRUE,Scrambled
1068499,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3469,3611,3611,13,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,1,3,20000002,NA,Scrambled,19018,20,DEN,2023-02-11T00:00:00,2023-02-11T19:00:00,HOME,TRUE,20019018,20000020,2023-02-14T04:00:10,1,16.6,12,2,0.8,2,13.3,17.7,0.4,0.8,17.7,0.4,1.3,10.6,0.4,0.6,21.2,0.1,1,1.1,0.4,3,1.7,1.5,0.3,0,0.5,0.4,2.3,2.3,17.7,2.8,18.1,0.3,0,2.3,3.4,17.3,18.5,17.3,-1.8,0.1,0,18.5,TRUE,TRUE,Scrambled
1068123,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3505,3611,3611,13,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,1,1,20000002,NA,Scrambled,19007,9,BOS,2023-02-10T00:00:00,2023-02-10T19:30:00,AWAY,TRUE,20019007,20000009,2023-02-13T04:00:16,1,16.6,13,15,1.1,2.8,14.5,16.1,0.9,1.9,16.5,0.3,0.9,10.1,0.5,0.5,35.4,0.1,1,1.1,0.3,3.1,1.6,1.3,0.1,0,0.6,0.5,3,3,17.7,2.6,13.4,0.2,0,2.2,11,16.9,18.5,16.9,-7.4,0.1,0,18.5,TRUE,TRUE,Scrambled
1067395,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3505,3575,3575,14,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,2,2,20000002,NA,Scrambled,18992,1,WAS,2023-02-08T00:00:00,2023-02-08T19:00:00,AWAY,TRUE,20018992,20000001,2023-02-11T04:00:11,1,3.3,12,15,0.8,2,13.3,17.7,0.3,1.1,2.8,0.5,0.9,20.2,0,0,0,0.1,0.6,0.8,0.3,2.2,1.1,0.5,0,0,0.4,0.6,2,2,17.7,1.2,2.2,0,0,2,2.9,3.3,10.6,3.3,0.9,0,0,10.6,TRUE,TRUE,Scrambled
1066029,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3363,3505,3505,14,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,3,3,20000002,NA,Scrambled,18971,5,ORL,2023-02-05T00:00:00,2023-02-05T13:00:00,HOME,TRUE,20018971,20000005,2023-02-08T04:00:10,1,19.7,13,19,1.6,3,19.2,23.6,0.9,1.4,22.5,0.8,1.6,16.4,0.1,0.3,17.7,0.3,0.8,1,0.8,1.9,1.4,0.8,0.5,0,0.5,0.3,11.7,3.1,23.4,12.7,3.3,0.7,0,1.7,12,21.1,21.6,21.1,-6,0,0,21.6,TRUE,TRUE,Scrambled
1065032,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3221,3434,3434,14,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,4,3,20000002,NA,Scrambled,18954,14,DET,2023-02-03T00:00:00,2023-02-03T19:00:00,AWAY,TRUE,20018954,20000014,2023-02-06T04:00:11,1,18.3,14,18,0.9,2.9,10.8,13.8,0.4,1.3,10.6,0.5,1.6,10.9,0.6,0.6,35.4,0.1,0.9,1,0.3,2.6,1.4,1,0.6,0,0.4,0.8,2.9,3.2,16.3,2.6,10.8,0.7,0,1.3,10.3,20,19.6,20,-4.2,0,0,19.6,TRUE,TRUE,Scrambled
1064551,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3080,3398,3398,14,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,3,1,20000002,NA,Scrambled,18950,11,CHI,2023-02-02T00:00:00,2023-02-02T20:00:00,AWAY,TRUE,20018950,20000011,2023-02-05T04:00:12,1,13.3,12,15,1,2.3,15.7,15.7,0.9,1.6,19,0.1,0.6,2.5,0.3,0.4,23.6,0.1,0.9,1,0.3,3.2,1.6,0.8,0.3,0,0.5,0.1,2.4,2.4,17.2,2.3,10.1,0.4,0,2.1,3.5,14,14.3,14,-0.4,0,0,14.3,TRUE,TRUE,Scrambled
1063582,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,2832,3363,3363,14,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,1,2,20000002,NA,Scrambled,18936,15,MIL,2023-01-31T00:00:00,2023-01-31T20:00:00,AWAY,TRUE,20018936,20000015,2023-02-03T04:00:13,1,22.5,14,19,1.3,3.3,13.6,16.4,0.9,2.1,14.6,0.4,1.1,11.8,0.5,0.8,23.6,0.6,0.6,1.3,1.1,1.3,1.2,1.4,0.4,0.4,0.5,0.6,3.4,10.1,16.8,10.3,15.6,0.4,0.7,1.5,10.4,24.6,25.5,24.6,-1.8,0.1,0.1,25,TRUE,TRUE,Scrambled
1062569,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3115,3752,3752,14,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,0,0,20000002,NA,Scrambled,18921,4,MIA,2023-01-29T00:00:00,2023-01-29T13:00:00,HOME,TRUE,20018921,20000004,2023-02-01T04:00:10,1,12.4,13,3,0.9,2.1,14.6,18.7,0.4,0.5,26.6,0.5,1.6,10.9,0.1,0.1,35.4,0,0.9,0.9,0,2.5,1.4,0.9,0.1,0.1,0.9,0.5,2.4,2.2,19.2,1.6,3.2,0.2,0.3,10.1,10.2,13.1,14.4,13.1,-2.8,0,0,14.4,TRUE,TRUE,Scrambled
1061105,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3186,3469,3469,15,Scrambled,Scrambled,2023-01-20T00:00:00,Scrambled,PG,PG,PG,3,1,20000002,NA,Scrambled,18901,11,CHI,2023-01-26T00:00:00,2023-01-26T19:30:00,HOME,TRUE,20018901,20000011,2023-01-29T04:00:12,1,12.1,13,1,0.3,1.9,1.7,2.5,0,0.5,0,0.3,1.4,2.3,1.1,1.3,31.9,0,1.4,1.4,0,3.4,1.9,1,0,0,0.8,0.4,1.9,2.4,13.6,0.8,10.1,0,0,3,10.4,12.1,14.2,12.1,1.9,0.1,0,14.2,TRUE,TRUE,Scrambled
1060104,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,3257,3469,3469,15,Scrambled,Scrambled,2023-01-20T00:00:00,Scrambled,PG,PG,PG,1,1,20000002,NA,Scrambled,18887,29,PHO,2023-01-24T00:00:00,2023-01-24T21:00:00,AWAY,TRUE,20018887,20000029,2023-01-24T23:19:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1059535,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,3363,3469,3469,15,Scrambled,Scrambled,2023-01-20T00:00:00,Scrambled,PG,PG,PG,2,1,20000002,NA,Scrambled,18879,17,UTA,2023-01-23T00:00:00,2023-01-23T21:00:00,AWAY,TRUE,20018879,20000017,2023-01-23T23:45:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1058544,2,20002528,1,2023,LaMelo Ball,CHA,PG,0,3363,3469,3469,15,Scrambled,Scrambled,2023-01-20T00:00:00,Scrambled,PG,PG,PG,3,1,20000002,NA,Scrambled,18863,3,ATL,2023-01-21T00:00:00,2023-01-21T19:30:00,AWAY,TRUE,20018863,20000003,2023-01-21T22:15:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1057055,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3398,3398,3398,15,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,3,11,20000002,NA,Scrambled,18841,22,HOU,2023-01-18T00:00:00,2023-01-18T20:00:00,AWAY,TRUE,20018841,20000022,2023-01-21T04:00:13,1,2.2,3,10,0.5,2,3.1,11,0.3,1,3.1,0.3,1,3.1,0.4,0.4,35.4,0.1,0,0.1,0.6,0,0.3,0.5,0,0,0.4,0.1,1.6,2.2,13.1,0.7,3,0,0,1.8,14.5,2.2,2.5,2.2,0.4,0,0,2.5,TRUE,TRUE,Scrambled
1055966,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3434,3363,3363,15,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,1,2,20000002,NA,Scrambled,18825,9,BOS,2023-01-16T00:00:00,2023-01-16T13:00:00,HOME,TRUE,20018825,20000009,2023-01-19T04:00:11,1,13.5,12,16,1,2.9,12.3,15.4,0.4,1.4,3.4,0.6,1.5,14.8,0.5,0.5,35.4,0.3,0.4,0.6,0.8,1.3,1,0.8,0,0,0.3,0.6,3.1,3.1,17.7,2.5,3.5,0,0,0.9,12.1,13.5,14.8,13.5,-6.4,0,0,14.8,TRUE,TRUE,Scrambled
1054995,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3434,3434,3434,15,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,1,2,20000002,NA,Scrambled,18812,9,BOS,2023-01-14T00:00:00,2023-01-14T19:00:00,HOME,TRUE,20018812,20000009,2023-01-22T06:06:11,1,18.4,13,13,1.4,3.4,14.4,15.7,1.3,2.4,18.6,0.1,1,1.6,1,1,35.4,0.1,0.8,0.9,0.4,1.9,1.2,1.1,0.3,0,0.6,0.3,11,10.8,18,3,14.5,0.2,0,1.8,14.5,19.1,19.6,19.1,-2.5,0,0,19.6,TRUE,TRUE,Scrambled
1054043,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3434,3469,3469,15,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,1,2,20000002,NA,Scrambled,18798,10,TOR,2023-01-12T00:00:00,2023-01-12T19:30:00,AWAY,TRUE,20018798,20000010,2023-01-15T04:00:11,1,16.4,14,2,1.4,2.4,20.5,24.2,0.9,1.1,27.5,0.5,1.3,14.2,0.8,1.1,23.6,0.1,0.4,0.5,0.5,1.1,0.8,0.9,0.3,0,0.6,0.8,11.3,2.9,24.6,3.5,10.6,0.3,0,2.2,10.6,17.1,18.1,17.1,-2.5,0,0,18.1,TRUE,TRUE,Scrambled
1052996,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3469,3540,3540,15,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,1,2,20000002,NA,Scrambled,18782,10,TOR,2023-01-10T00:00:00,2023-01-10T19:30:00,AWAY,TRUE,20018782,20000010,2023-01-13T04:00:12,1,16.9,13,3,1.1,2.8,14.5,17.7,0.6,1.6,13.6,0.5,1.1,15.7,0.3,0.3,35.4,0.1,0.4,0.5,0.4,1,0.8,1.8,0,0,0.3,0.3,3,2.9,18.5,3.2,17.3,0,0,1,10.8,16.9,18.6,16.9,-5.7,0.1,0,18.6,TRUE,TRUE,Scrambled
1052029,2,20002528,1,2023,LaMelo Ball,CHA,PG,1,3434,3469,3469,15,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,3,1,20000002,NA,Scrambled,18767,13,IND,2023-01-08T00:00:00,2023-01-08T17:00:00,AWAY,TRUE,20018767,20000013,2023-01-11T04:00:10,1,3.3,3,11,0.6,1.5,14.8,17.7,0.3,0.5,17.7,0.4,1,13.3,0,0,0,0,0.3,0.3,0,1.1,0.5,1,0,0,0.1,0.8,1.6,1.5,19.2,2.4,19.7,0,0,1,2.7,3.3,10.1,3.3,-2.8,0,0,10.1,TRUE,TRUE,Scrambled
